customer_id,customer_name,total_orders,customer_type
45944,Jennifer Harrison,1,One-time Customer
67931,Paula Hartman,1,One-time Customer
95852,Rachel Joseph,1,One-time Customer
41290,Erin Bell,1,One-time Customer
24395,Crystal Rogers,1,One-time Customer
95453,Tonya Taylor,1,One-time Customer
358,Jennifer Barber,1,One-time Customer
19718,Dominique Lane,1,One-time Customer
86655,Victoria Benitez,1,One-time Customer
85205,Michael Harper,1,One-time Customer
17835,Mary Gray,1,One-time Customer
22134,Jacob Vasquez,1,One-time Customer
65126,Sandy Maldonado,1,One-time Customer
10686,Todd Bruce,1,One-time Customer
30690,Beverly Howell,1,One-time Customer
53467,James Fuller,1,One-time Customer
55440,Andrew Sanchez,1,One-time Customer
8207,Sherry Henderson,1,One-time Customer
62133,Leroy Mora,1,One-time Customer
66887,Michelle Brown,1,One-time Customer
8373,Joseph Wright,1,One-time Customer
20771,Jason Herrera,1,One-time Customer
80078,Warren Mendoza,1,One-time Customer
56372,Virginia Harvey,1,One-time Customer
71631,Kyle Jackson,1,One-time Customer
77626,Renee Olsen,1,One-time Customer
86130,Brittney Hensley,1,One-time Customer
12535,Ryan Tate,1,One-time Customer
55765,Carol Fox,1,One-time Customer
76497,Travis Bennett,1,One-time Customer
74488,Darlene Lewis,1,One-time Customer
20129,David Monroe,1,One-time Customer
70007,Jeffrey Watson,1,One-time Customer
59154,James Ramos,1,One-time Customer
1710,Jessica Hendrix,1,One-time Customer
96799,Christine Molina,1,One-time Customer
36353,David Cohen,1,One-time Customer
17260,Diana Hogan,1,One-time Customer
7791,Kenneth Stafford,1,One-time Customer
97474,Nicole Lawson,1,One-time Customer
6091,Matthew French,1,One-time Customer
8388,Briana Tran,1,One-time Customer
71791,Steven Moore,1,One-time Customer
14665,Tonya Smith,1,One-time Customer
15278,Richard Jones,1,One-time Customer
28397,Cynthia Huynh,1,One-time Customer
71623,Elizabeth Nichols,1,One-time Customer
16220,Brandy Ross,1,One-time Customer
80157,Maria Walker,1,One-time Customer
82254,Elizabeth Bishop,1,One-time Customer
96468,Jennifer King,1,One-time Customer
12909,Billy Castro,1,One-time Customer
93346,Timothy Parker,1,One-time Customer
66166,Renee Day,1,One-time Customer
23186,Allison Johnson,1,One-time Customer
91713,Larry Carter,1,One-time Customer
19783,Kyle Miller,1,One-time Customer
81728,Mary Walker,1,One-time Customer
16785,Michael Miller,1,One-time Customer
48610,Anthony Miller,1,One-time Customer
96214,Paul Allen,1,One-time Customer
97329,Lorraine Harrell,1,One-time Customer
45268,Bryan Brewer,1,One-time Customer
50249,Joseph Griffin,1,One-time Customer
98945,Connie Phillips,1,One-time Customer
93807,Robin Gill,1,One-time Customer
52490,Aaron Cole,1,One-time Customer
24271,Julian Hood,1,One-time Customer
13478,Margaret Lester,1,One-time Customer
11046,Mary Morrison,1,One-time Customer
78021,Michael Glenn,1,One-time Customer
80666,James Thompson,1,One-time Customer
74567,Desiree Kelley,1,One-time Customer
63765,Charles Abbott,1,One-time Customer
85327,Jeremy Norton,1,One-time Customer
97282,Laura Ramos,1,One-time Customer
73817,Megan Frey,1,One-time Customer
64224,Christopher Gray,1,One-time Customer
58127,Frank Mendoza,1,One-time Customer
54877,Dana Jimenez,1,One-time Customer
85914,Scott Miller,1,One-time Customer
10957,Tony Thornton,1,One-time Customer
70422,Antonio Cowan,1,One-time Customer
16624,Debbie Edwards,1,One-time Customer
42393,Michael Fuentes,1,One-time Customer
39770,Holly Wiley,1,One-time Customer
93252,Whitney May,1,One-time Customer
88370,Julie Stewart,1,One-time Customer
51460,Thomas Perry,1,One-time Customer
4608,Melanie Leach,1,One-time Customer
65847,Andrea Wright,1,One-time Customer
1597,Robert Graves,1,One-time Customer
29710,Dawn Gordon,1,One-time Customer
96433,Billy Gonzalez,1,One-time Customer
14519,Kathryn Herrera,1,One-time Customer
87393,Joseph Gonzalez,1,One-time Customer
48567,Mary Lee,1,One-time Customer
61790,Jason Collins,1,One-time Customer
34285,Wendy Clark,1,One-time Customer
41370,Donald Hunt,1,One-time Customer
41493,Robin Brown,1,One-time Customer
11079,Tasha Walters,1,One-time Customer
23656,Michael Fox,1,One-time Customer
67836,John Miller,1,One-time Customer
90633,Roger Kelly,1,One-time Customer
85081,Kyle Knox,1,One-time Customer
38854,Patrick Fox,1,One-time Customer
14952,Anthony Nguyen,1,One-time Customer
16692,Elizabeth Harvey,1,One-time Customer
25538,Donald Sanchez,1,One-time Customer
65546,Jay Evans,1,One-time Customer
73023,Frank White,1,One-time Customer
71334,James Acosta,1,One-time Customer
17067,Jackie Smith,1,One-time Customer
66278,Denise Davis,1,One-time Customer
43679,Jason Smith,1,One-time Customer
44959,Heather Weber,1,One-time Customer
55904,Alexandra Montgomery,1,One-time Customer
42542,Catherine Morris,1,One-time Customer
23840,Brian Vance,1,One-time Customer
86599,Lisa Lewis,1,One-time Customer
87671,Elizabeth Spears,1,One-time Customer
99032,April Caldwell,1,One-time Customer
66448,Sharon Barber,1,One-time Customer
14890,Kimberly Murillo,1,One-time Customer
37888,Kristi Sanchez,1,One-time Customer
41426,Daniel Guerrero,1,One-time Customer
24037,Maria Thomas,1,One-time Customer
24089,Angel Moon,1,One-time Customer
51452,Debra Vaughn,1,One-time Customer
8754,Kevin May,1,One-time Customer
20986,Kenneth Gregory,1,One-time Customer
27911,Roy Hill,1,One-time Customer
37965,Edward Johns,1,One-time Customer
11398,Emily Jenkins,1,One-time Customer
33339,Erik Porter,1,One-time Customer
98175,Samuel Phillips,1,One-time Customer
46252,Brian Snyder,1,One-time Customer
45790,Trevor Galloway,1,One-time Customer
24310,David Cole,1,One-time Customer
72069,Steven Richardson,1,One-time Customer
76371,Stacey Best,1,One-time Customer
17062,Karen Gomez,1,One-time Customer
79903,Brian Rodriguez,1,One-time Customer
75666,Russell Durham,1,One-time Customer
14172,Joshua Sosa,1,One-time Customer
28396,Brittany Johnson,1,One-time Customer
43626,Kristin Stout,1,One-time Customer
45582,Laura Ray,1,One-time Customer
11254,Roberto Lewis,1,One-time Customer
24061,Jessica Meyer,1,One-time Customer
13429,Ronald Davidson,1,One-time Customer
73875,William Hayes,1,One-time Customer
20412,Jennifer Cox,1,One-time Customer
25415,Jeff Anderson,1,One-time Customer
80241,Elizabeth Conrad,1,One-time Customer
4743,Christopher Bailey,1,One-time Customer
43722,Jennifer Daniels,1,One-time Customer
56415,James Orozco,1,One-time Customer
20332,Donald Castaneda,1,One-time Customer
26143,Gina Henderson,1,One-time Customer
5106,Mason Lane,1,One-time Customer
534,Matthew Jensen,1,One-time Customer
78675,Mary Parker,1,One-time Customer
95006,Nicole Nelson,1,One-time Customer
72078,Rebecca Carroll,1,One-time Customer
99090,Patricia White,1,One-time Customer
88399,Nicole French,1,One-time Customer
45964,Nancy Shaw,1,One-time Customer
85805,Andrew Bailey,1,One-time Customer
94661,Teresa Hampton,1,One-time Customer
90361,Sean Mckenzie,1,One-time Customer
91681,Angel Robertson,1,One-time Customer
82267,Troy Brown,1,One-time Customer
45897,Douglas Martinez,1,One-time Customer
69983,Nicholas Barnes,1,One-time Customer
4387,Chris Weaver,1,One-time Customer
22023,Christina Lopez,1,One-time Customer
15572,Elizabeth Brock,1,One-time Customer
54012,Michael Hays,1,One-time Customer
27559,Matthew Humphrey,1,One-time Customer
48301,Julie Rodriguez,1,One-time Customer
58830,Catherine Cook,1,One-time Customer
76378,Jeremy Dunn,1,One-time Customer
96846,Karla Jordan,1,One-time Customer
16783,Ashley Sanchez,1,One-time Customer
85024,Brittany Ware,1,One-time Customer
43859,Gloria Gay,1,One-time Customer
80785,Taylor Owens,1,One-time Customer
33248,Jessica Miller,1,One-time Customer
20212,Eric George,1,One-time Customer
40350,Ana Johnson,1,One-time Customer
40173,Jeffrey Lee,1,One-time Customer
13945,Heather Cole,1,One-time Customer
71612,Martin Perez,1,One-time Customer
13431,Richard Carr,1,One-time Customer
20379,Maria Cox,1,One-time Customer
21276,Dana Mcneil,1,One-time Customer
40799,Holly Knight,1,One-time Customer
15178,Selena King,1,One-time Customer
90769,Steven Olson,1,One-time Customer
65753,Ryan Hancock,1,One-time Customer
25661,Sandra Harris,1,One-time Customer
33851,Shelby Duran,1,One-time Customer
99965,Melanie Lawson,1,One-time Customer
38960,Dawn Estes,1,One-time Customer
52272,Adriana Chase,1,One-time Customer
61036,Justin Kelly,1,One-time Customer
26582,Sydney Norris,1,One-time Customer
14185,Darren Ortiz,1,One-time Customer
53314,Charles Ramos,1,One-time Customer
11010,Carol Williams,1,One-time Customer
25185,Tristan Richardson,1,One-time Customer
66693,Brittany Miller,1,One-time Customer
90470,Audrey Lee,1,One-time Customer
80564,Sarah Khan,1,One-time Customer
43758,Mary Collins,1,One-time Customer
78144,Barbara Norton,1,One-time Customer
73139,Dennis Dunn,1,One-time Customer
43721,Kyle Morris,1,One-time Customer
64423,Nicole Brown,1,One-time Customer
10930,Alicia Shaffer,1,One-time Customer
52324,Erin Barker,1,One-time Customer
9475,Hannah White,1,One-time Customer
35649,Joseph Spencer,1,One-time Customer
95246,Anthony Baxter,1,One-time Customer
75092,Beth Wilson,1,One-time Customer
1245,Amanda Hubbard,1,One-time Customer
60799,Andrew Hines,1,One-time Customer
22427,Howard Hartman,1,One-time Customer
69433,Maria Jones,1,One-time Customer
61306,Amy Larson,1,One-time Customer
20381,Courtney Martin,1,One-time Customer
52566,Justin Zavala,1,One-time Customer
97450,Gina Gross,1,One-time Customer
23093,Samantha Smith,1,One-time Customer
77471,Daniel Ortiz,1,One-time Customer
10812,John Miller,1,One-time Customer
40357,Caroline Roberts,1,One-time Customer
97943,Heather Williams,1,One-time Customer
37756,Amy Santiago,1,One-time Customer
10838,Jamie Nichols,1,One-time Customer
75439,James Ramirez,1,One-time Customer
69354,Jason Rich,1,One-time Customer
99582,Stacy Johnson,1,One-time Customer
65408,Linda Whitney,1,One-time Customer
51642,Katie Simmons,1,One-time Customer
12316,Rebecca Robinson,1,One-time Customer
55943,Aaron Sheppard,1,One-time Customer
33668,Michael Lambert,1,One-time Customer
66475,Ryan Riley,1,One-time Customer
27601,Haley Weber,1,One-time Customer
84395,Gregory Hughes,1,One-time Customer
66593,David Shaffer,1,One-time Customer
77512,Bradley Jimenez,1,One-time Customer
6217,John Hernandez,1,One-time Customer
69039,Joseph Miller,1,One-time Customer
13026,Kevin Johnson,1,One-time Customer
8717,Michael Nguyen,1,One-time Customer
82573,Eric Diaz,1,One-time Customer
79664,Anthony Stewart,1,One-time Customer
97634,Brenda Price,1,One-time Customer
85991,Nicole Hart,1,One-time Customer
87474,Michelle Gonzalez,1,One-time Customer
81007,Jennifer Henry,1,One-time Customer
28153,Maria Hernandez,1,One-time Customer
90607,Paul Peterson,1,One-time Customer
11402,Gary Mack,1,One-time Customer
89778,Marvin Silva,1,One-time Customer
14049,David Levine,1,One-time Customer
95940,Joe Roth,1,One-time Customer
83597,Jeffrey Shelton,1,One-time Customer
83305,Shawn Gonzalez,1,One-time Customer
31390,James Nelson,1,One-time Customer
32652,Elizabeth Chapman,1,One-time Customer
65669,Gail Wheeler,1,One-time Customer
20520,Kristen Young,1,One-time Customer
89473,David Brown,1,One-time Customer
37769,Jennifer Christian,1,One-time Customer
40954,Justin Reese,1,One-time Customer
50962,Erica Rogers,1,One-time Customer
4497,Julia Walker,1,One-time Customer
2771,Tracey Payne,1,One-time Customer
35736,Kristie Watts,1,One-time Customer
63741,Kristin Warner,1,One-time Customer
88168,Emily Clark,1,One-time Customer
24078,Jason Odonnell,1,One-time Customer
73085,Eugene Montoya,1,One-time Customer
84482,Emily Hale,1,One-time Customer
71714,Alexa Durham,1,One-time Customer
96644,Carly Smith,1,One-time Customer
78678,Darrell Park,1,One-time Customer
98308,John Hanson,1,One-time Customer
35831,Michelle Ramirez,1,One-time Customer
57625,Maurice Garcia,1,One-time Customer
91762,Craig Bradley,1,One-time Customer
4879,Veronica Hart,1,One-time Customer
24852,Mark Moreno,1,One-time Customer
49849,Russell Cortez,1,One-time Customer
73094,Jessica Nelson,1,One-time Customer
84600,Christopher Clark,1,One-time Customer
76451,Melissa Thompson,1,One-time Customer
93159,Mariah Jones,1,One-time Customer
32966,Douglas Williamson,1,One-time Customer
54127,Jennifer Carrillo,1,One-time Customer
44410,Jenny Waters,1,One-time Customer
74356,Justin Hanson,1,One-time Customer
56548,Steven Casey,1,One-time Customer
43500,Isaac Wong,1,One-time Customer
71784,Richard Chapman,1,One-time Customer
97232,Teresa Ferrell,1,One-time Customer
40064,Chloe Smith,1,One-time Customer
63338,James Hill,1,One-time Customer
40229,Kaitlyn Floyd,1,One-time Customer
61390,Charles Riley,1,One-time Customer
19411,Nancy Livingston,1,One-time Customer
17702,Christopher White,1,One-time Customer
76818,Jeffrey Mann,1,One-time Customer
27711,Jacob Cox,1,One-time Customer
14846,Nina Brown,1,One-time Customer
68534,Timothy Martinez,1,One-time Customer
26649,Phyllis Andrews,1,One-time Customer
26385,Jessica Gray,1,One-time Customer
73965,Kristy Olson,1,One-time Customer
84877,Austin Oliver,1,One-time Customer
17237,Eric Brewer,1,One-time Customer
59560,Allison Acevedo,1,One-time Customer
30550,Brian Perez,1,One-time Customer
36033,Stephanie Perez,1,One-time Customer
22504,Linda Small,1,One-time Customer
26088,Joseph Duncan,1,One-time Customer
83769,Savannah Maldonado,1,One-time Customer
65165,Troy Whitehead,1,One-time Customer
83293,Lisa Preston,1,One-time Customer
62451,Jonathan Hernandez,1,One-time Customer
92588,Ruben Cruz,1,One-time Customer
41060,Anna Frazier,1,One-time Customer
90965,Linda Lynn,1,One-time Customer
17359,Gregory Decker,1,One-time Customer
41456,Shawn Hill,1,One-time Customer
14875,Taylor Wilson,1,One-time Customer
95666,Darren Boyle,1,One-time Customer
15822,Donna Baldwin,1,One-time Customer
7005,Mckenzie Garrett,1,One-time Customer
75351,Dawn Williams,1,One-time Customer
93654,Brian Davis,1,One-time Customer
89165,Suzanne Gill,1,One-time Customer
77359,Thomas Smith,1,One-time Customer
42873,Ronald Bruce,1,One-time Customer
99781,Chase Carter,1,One-time Customer
35731,Catherine Simmons,1,One-time Customer
28618,Johnathan Miller,1,One-time Customer
84222,William Gray,1,One-time Customer
45525,Mark Lyons,1,One-time Customer
85613,Aaron Peters,1,One-time Customer
87211,Roger Ramos,1,One-time Customer
77632,Alison Hardy,1,One-time Customer
40221,Ariel Gillespie,1,One-time Customer
81374,Kristina Lloyd,1,One-time Customer
27391,Andrew Parker,1,One-time Customer
78754,Emily Fitzgerald,1,One-time Customer
32914,Scott Torres,1,One-time Customer
97480,Kelly Brown,1,One-time Customer
36706,Sheila Johnson,1,One-time Customer
78851,Michael Espinoza,1,One-time Customer
81091,Briana Cohen,1,One-time Customer
41544,Joseph Miller,1,One-time Customer
6143,Robert Jones,1,One-time Customer
34547,Nancy Tran,1,One-time Customer
38959,Jeffrey Miller,1,One-time Customer
35745,Jason Medina,1,One-time Customer
30039,Richard Hernandez,1,One-time Customer
24003,Christopher Burke,1,One-time Customer
60596,Robert Boyle,1,One-time Customer
26003,Tara Warren,1,One-time Customer
6874,Robin Trevino,1,One-time Customer
29663,Elizabeth Garcia,1,One-time Customer
86124,Keith Davis,1,One-time Customer
79121,Dennis Lowe,1,One-time Customer
38050,Laura Cook,1,One-time Customer
81223,Benjamin Perry,1,One-time Customer
22242,Rebecca Fitzgerald,1,One-time Customer
61701,Marissa Reese,1,One-time Customer
61802,Kristen Sawyer,1,One-time Customer
6214,Charlotte Harper,1,One-time Customer
50201,Melissa Johnson,1,One-time Customer
38958,Christine Sandoval,1,One-time Customer
2641,Alexandra Martinez,1,One-time Customer
70902,Shawn Peterson,1,One-time Customer
23720,Jeffrey Barnett,1,One-time Customer
38548,Travis Coleman,1,One-time Customer
63727,Steven Edwards,1,One-time Customer
41347,Sarah Hernandez,1,One-time Customer
54128,Jennifer Oconnor,1,One-time Customer
28403,Beverly Martin,1,One-time Customer
3109,Heather King,1,One-time Customer
5517,Gary Smith,1,One-time Customer
18674,Stephanie Wright,1,One-time Customer
46702,Christian Graham,1,One-time Customer
44518,Casey Douglas,1,One-time Customer
21651,Patrick Ford,1,One-time Customer
4533,Matthew Johnson,1,One-time Customer
1301,Teresa Peterson,1,One-time Customer
65608,Cassandra Lynch,1,One-time Customer
60281,Donna Johnson,1,One-time Customer
13088,Anita Austin,1,One-time Customer
5604,Oscar Carter,1,One-time Customer
27177,Danny Armstrong,1,One-time Customer
33834,Anthony Campos,1,One-time Customer
1010,Alan Harrison,1,One-time Customer
54279,Joseph Johnson,1,One-time Customer
50673,Meredith Bond,1,One-time Customer
60595,John Hammond,1,One-time Customer
15050,Monica Garcia,1,One-time Customer
3586,Amy Wilson,1,One-time Customer
88930,Jason Burns,1,One-time Customer
79061,Monica Jenkins,1,One-time Customer
62780,Richard Barnett,1,One-time Customer
53093,Stephanie Hill,1,One-time Customer
55150,Christopher Wheeler,1,One-time Customer
56355,Jeffrey Christensen,1,One-time Customer
45168,Robert Walsh,1,One-time Customer
61205,Gabrielle Parker,1,One-time Customer
77064,Terri Rodriguez,1,One-time Customer
90560,Christopher Zimmerman,1,One-time Customer
51006,Jose Waters,1,One-time Customer
59186,Jose Henderson,1,One-time Customer
54627,Victor Patel,1,One-time Customer
1030,Ashley Brown,1,One-time Customer
49956,Anthony Smith,1,One-time Customer
19673,Joel Armstrong,1,One-time Customer
52506,Theresa Robinson,1,One-time Customer
66644,Erica Mathis,1,One-time Customer
88856,April Hopkins,1,One-time Customer
89547,Benjamin Dawson,1,One-time Customer
23642,Michael Davis,1,One-time Customer
85110,Matthew Benson,1,One-time Customer
67260,Jose Green,1,One-time Customer
29280,Christopher Montoya,1,One-time Customer
61819,Ronald Erickson,1,One-time Customer
10423,Matthew Daniel,1,One-time Customer
91424,Christopher Baker,1,One-time Customer
24595,Kyle Acosta,1,One-time Customer
572,Beverly Pennington,1,One-time Customer
25950,Jeffrey Fisher,1,One-time Customer
9376,Patricia Bauer,1,One-time Customer
44102,Taylor Sims,1,One-time Customer
148,Amber Brooks,1,One-time Customer
71694,Stephanie Blake,1,One-time Customer
93993,Tiffany Chen,1,One-time Customer
33752,Jane Johnson,1,One-time Customer
4415,Justin Diaz,1,One-time Customer
60511,Jesus Holmes,1,One-time Customer
70664,Lucas Conley,1,One-time Customer
83859,Kaylee Reyes,1,One-time Customer
50685,Wayne Douglas,1,One-time Customer
36657,Timothy Livingston,1,One-time Customer
5266,Kimberly Gonzales,1,One-time Customer
1698,Megan Kaufman,1,One-time Customer
26239,Lauren Johnson,1,One-time Customer
22529,Russell Velazquez,1,One-time Customer
27787,Lisa Hoffman,1,One-time Customer
87144,Bruce Lopez,1,One-time Customer
34001,Robert Moore,1,One-time Customer
13137,Nicholas Smith,1,One-time Customer
99099,Christopher Wilkinson,1,One-time Customer
24775,Jessica Hernandez,1,One-time Customer
15375,Philip Wilson,1,One-time Customer
29840,Melinda Brown,1,One-time Customer
86255,Michael Johnson,1,One-time Customer
93824,Joseph York,1,One-time Customer
21711,Krystal Adams,1,One-time Customer
36315,Cheryl Krueger,1,One-time Customer
13683,Erica Edwards,1,One-time Customer
44387,Denise Mann,1,One-time Customer
41535,Tracy Martinez,1,One-time Customer
26135,Brian Baldwin,1,One-time Customer
31405,Jennifer Daniel,1,One-time Customer
32043,Christine Johnson,1,One-time Customer
15105,Jill Estes,1,One-time Customer
92745,Michael Davis,1,One-time Customer
60870,Charles Mathis,1,One-time Customer
4890,Rebecca Fuller,1,One-time Customer
62191,Justin Robles,1,One-time Customer
79762,Brittney Mendoza,1,One-time Customer
7262,Hailey Jimenez,1,One-time Customer
17583,Timothy Ellis,1,One-time Customer
43234,Sonya Sullivan,1,One-time Customer
52509,Mary Lopez,1,One-time Customer
92847,Debbie Lutz,1,One-time Customer
47068,Scott Dominguez,1,One-time Customer
77039,David Clark,1,One-time Customer
26515,Jasmine Ellis,1,One-time Customer
25459,Haley Spencer,1,One-time Customer
70448,Lauren Jones,1,One-time Customer
26188,Michael Hamilton,1,One-time Customer
88550,Christopher Gibson,1,One-time Customer
39358,Austin May,1,One-time Customer
23804,Tracy Baker,1,One-time Customer
37347,Ricky Barber,1,One-time Customer
39867,Matthew Jimenez,1,One-time Customer
36561,Joel Levine,1,One-time Customer
47744,Elizabeth Nicholson,1,One-time Customer
94909,Carol Bailey,1,One-time Customer
50148,Mark Ibarra,1,One-time Customer
86983,Melissa Newman,1,One-time Customer
86281,Dominic Johnson,1,One-time Customer
1788,David Jensen,1,One-time Customer
61613,Laura Cook,1,One-time Customer
88472,Catherine Nunez,1,One-time Customer
10916,Michael Frey,1,One-time Customer
17726,Madison Hunt,1,One-time Customer
68220,Lisa Berg,1,One-time Customer
47343,Amy Rodriguez,1,One-time Customer
45989,Antonio Richards,1,One-time Customer
47540,Megan Yang,1,One-time Customer
87448,Renee Reyes,1,One-time Customer
40480,Raymond Phillips,1,One-time Customer
61943,Jennifer Jones,1,One-time Customer
85269,Jeremiah Rasmussen,1,One-time Customer
62877,Kimberly Ochoa,1,One-time Customer
22675,Colleen Adams,1,One-time Customer
16996,Ronald Freeman,1,One-time Customer
71522,Matthew Friedman,1,One-time Customer
31482,Sabrina Cooper,1,One-time Customer
71814,Keith Thomas,1,One-time Customer
47997,Cheryl Simpson,1,One-time Customer
91714,Zoe Smith,1,One-time Customer
3,Wanda Holmes,1,One-time Customer
27528,Joe Freeman,1,One-time Customer
38728,Peggy Lambert,1,One-time Customer
90786,Alexandria Collins,1,One-time Customer
82286,James Sanchez,1,One-time Customer
91545,Maria Turner,1,One-time Customer
40161,Deborah Peters,1,One-time Customer
10885,Brian Webb,1,One-time Customer
36318,Zachary Ward,1,One-time Customer
4010,Elizabeth Warner,1,One-time Customer
12746,Courtney Kelley,1,One-time Customer
65180,Sheila Morton,1,One-time Customer
35764,Jeremy Oconnor,1,One-time Customer
4271,Stephen Brewer,1,One-time Customer
84567,Daniel Miller,1,One-time Customer
53974,Christopher Harrison,1,One-time Customer
1356,Joseph Miller,1,One-time Customer
52261,Jacob Durham,1,One-time Customer
19118,Matthew Jimenez,1,One-time Customer
95884,Damon Duarte,1,One-time Customer
70075,Johnny Young,1,One-time Customer
1909,Kristina Cobb,1,One-time Customer
4119,Andrew Delgado,1,One-time Customer
53364,Emily Jackson,1,One-time Customer
64569,Daniel Johnston,1,One-time Customer
10420,Kevin Turner,1,One-time Customer
10548,Laura Chambers,1,One-time Customer
36895,Joseph Brown,1,One-time Customer
71810,Mike Carter,1,One-time Customer
42235,Pamela Hart,1,One-time Customer
23952,Kelsey Keller,1,One-time Customer
51414,Heather Lopez,1,One-time Customer
83944,Rebecca Cooper,1,One-time Customer
5935,Sarah Long,1,One-time Customer
36863,Lisa Wilson,1,One-time Customer
67590,Richard Poole,1,One-time Customer
83474,Melissa Baxter,1,One-time Customer
88022,Brandon Stone,1,One-time Customer
48983,Kathryn Reynolds,1,One-time Customer
377,William Daniels,1,One-time Customer
21480,Thomas Frye,1,One-time Customer
33031,Emily Phelps,1,One-time Customer
1824,Toni Morris,1,One-time Customer
47990,Benjamin Howard,1,One-time Customer
55047,Ryan Webb,1,One-time Customer
39173,Rick Stanley,1,One-time Customer
77355,Tamara Crawford,1,One-time Customer
19149,Christopher Stone,1,One-time Customer
59766,Angela Wright,1,One-time Customer
26765,Amanda Gibson,1,One-time Customer
73400,Martin Harding,1,One-time Customer
8245,Stacey White,1,One-time Customer
80877,Stacie Miller,1,One-time Customer
1566,Michelle Johnson,1,One-time Customer
33717,Julie Caldwell,1,One-time Customer
1745,John Edwards,1,One-time Customer
67029,Andrea Robinson,1,One-time Customer
83064,Lisa Watson,1,One-time Customer
40312,Brandy Perkins,1,One-time Customer
94980,Austin Johnson,1,One-time Customer
16944,Jessica Bruce,1,One-time Customer
77315,David Burns,1,One-time Customer
72193,Robert Burke,1,One-time Customer
61680,Amanda Dorsey,1,One-time Customer
68137,Sherry Williams,1,One-time Customer
83806,Christina Carroll,1,One-time Customer
19810,Anthony Esparza,1,One-time Customer
87746,David Hill,1,One-time Customer
26278,Dominique Hodges,1,One-time Customer
14132,Adrian Hughes,1,One-time Customer
6881,Matthew Palmer,1,One-time Customer
31765,Brooke Fisher,1,One-time Customer
26164,Miranda Warren,1,One-time Customer
65989,Michelle Johnson,1,One-time Customer
39111,Thomas Brown,1,One-time Customer
90996,Johnny Hayes,1,One-time Customer
27228,Richard Riley,1,One-time Customer
89151,Brenda Roberson,1,One-time Customer
42463,Amy Mclaughlin,1,One-time Customer
56288,Patricia James,1,One-time Customer
15861,Michael Alexander,1,One-time Customer
91027,Joshua Sanchez,1,One-time Customer
970,Elizabeth Wallace,1,One-time Customer
74391,Anthony King,1,One-time Customer
73607,Stephanie Price,1,One-time Customer
24350,Tammy Jones,1,One-time Customer
59636,Amanda Nelson,1,One-time Customer
8204,Lee Massey,1,One-time Customer
49613,Alison Mason,1,One-time Customer
43083,Sandra Martin,1,One-time Customer
78908,Amanda Anderson,1,One-time Customer
14570,Terry Moore,1,One-time Customer
96394,Emily Combs,1,One-time Customer
29719,Craig Bond,1,One-time Customer
65746,Adam Martin,1,One-time Customer
20527,Katherine Beck,1,One-time Customer
38071,Kristen Bird,1,One-time Customer
21122,Brandon Long,1,One-time Customer
60455,Mary Wright,1,One-time Customer
63234,Tiffany Mendoza,1,One-time Customer
46952,Christopher Sherman,1,One-time Customer
21515,Amy Mcdonald,1,One-time Customer
18877,Tammy Wilson,1,One-time Customer
57338,Larry Payne,1,One-time Customer
79484,Sarah Baker,1,One-time Customer
33672,Andrea Stevens,1,One-time Customer
18170,Tonya Walker,1,One-time Customer
49803,Eric Grant,1,One-time Customer
72591,Tammie White,1,One-time Customer
78615,Daniel Butler,1,One-time Customer
37314,Matthew Wells,1,One-time Customer
37872,Allen Moss,1,One-time Customer
22651,Robert Kirk,1,One-time Customer
97452,Michael Burns,1,One-time Customer
11399,Patrick Banks,1,One-time Customer
68285,John Walker,1,One-time Customer
42637,Jesse Perry,1,One-time Customer
20305,Kristen Castillo,1,One-time Customer
6420,Ashley Morrow,1,One-time Customer
60726,Brianna Woods,1,One-time Customer
59352,Renee Sullivan,1,One-time Customer
67132,Jonathan Osborne,1,One-time Customer
6956,Cheyenne Roberts,1,One-time Customer
22551,James Carr,1,One-time Customer
56024,Megan Mckinney,1,One-time Customer
96332,Theresa Larsen,1,One-time Customer
60607,Robert Wright,1,One-time Customer
87015,Melissa Buchanan,1,One-time Customer
22114,Christopher Mccoy,1,One-time Customer
31771,Susan Kelly,1,One-time Customer
57495,Douglas Baldwin,1,One-time Customer
20915,Nicole Kelley,1,One-time Customer
2678,Maureen Chang,1,One-time Customer
90158,Kurt Frank,1,One-time Customer
36538,Theresa Bryan,1,One-time Customer
40538,Ann Davis,1,One-time Customer
97415,Thomas Padilla,1,One-time Customer
46268,Carl Clements,1,One-time Customer
52329,Mary Robbins,1,One-time Customer
50131,Tracy Santos,1,One-time Customer
47627,Michael Carter,1,One-time Customer
26588,Stacey Payne,1,One-time Customer
93462,Brian Stevenson,1,One-time Customer
56618,Shelly Robinson,1,One-time Customer
40001,Courtney Navarro,1,One-time Customer
87707,Ryan Howard,1,One-time Customer
58294,Ashley Chen,1,One-time Customer
29808,Aaron Juarez,1,One-time Customer
52877,Mark Acosta,1,One-time Customer
79454,Betty Jacobs,1,One-time Customer
71858,Amanda Powell,1,One-time Customer
11979,Jennifer Williams,1,One-time Customer
42696,John Lynch,1,One-time Customer
83072,Shaun Gutierrez,1,One-time Customer
18571,Jack Barnes,1,One-time Customer
90752,Heather Nelson,1,One-time Customer
92594,Cheryl Mclaughlin,1,One-time Customer
30642,Susan Kent,1,One-time Customer
46593,Charles Rodriguez,1,One-time Customer
66026,Christopher Miller,1,One-time Customer
46755,Jennifer Washington,1,One-time Customer
